category,correct_at_stop,invalid_rate_at_stop,model,n16_correct,policy_id,question_index,stop_budget
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,20,2
invalid_answer_driven_uncertainty,True,0.125,histgb,True,histgb_start2_every_sample_selected,21,16
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,22,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,23,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,24,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,24,6
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,25,2
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,26,7
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,27,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,28,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,28,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,29,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,30,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,31,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,32,2
stable_wrong_despite_max_compute,False,0.0,histgb,False,histgb_start2_every_sample_selected,33,16
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,34,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,35,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,36,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,37,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,38,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,39,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,40,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,False,histgb_start2_every_sample_selected,41,6
correct_early_stop,True,0.0,histgb,False,histgb_start2_every_sample_selected,41,6
regression_avoided,True,0.0,histgb,False,histgb_start2_every_sample_selected,41,6
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,42,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,42,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,44,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,45,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,45,4
correct_early_stop,True,0.5,histgb,True,histgb_start2_every_sample_selected,46,2
invalid_answer_driven_uncertainty,True,0.5,histgb,True,histgb_start2_every_sample_selected,46,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,47,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,48,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,48,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,49,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,50,7
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,51,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,52,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,53,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,54,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,55,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,56,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,57,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,58,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,59,2
invalid_answer_driven_uncertainty,False,0.75,histgb,False,histgb_start2_every_sample_selected,60,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,61,2
stable_wrong_despite_max_compute,False,0.0,histgb,False,histgb_start2_every_sample_selected,62,16
premature_stop_missed_recovery,False,0.5,histgb,True,histgb_start2_every_sample_selected,64,2
invalid_answer_driven_uncertainty,False,0.5,histgb,True,histgb_start2_every_sample_selected,64,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,65,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,66,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,67,10
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,67,10
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,68,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,69,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,70,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,71,10
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,72,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,72,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,73,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,74,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,74,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,75,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,76,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,76,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,77,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,78,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,79,2
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,80,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,81,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,82,7
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,83,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,84,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,85,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,86,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,87,2
unnecessary_continuation_in_hindsight,True,0.14285714285714285,histgb,True,histgb_start2_every_sample_selected,88,7
correct_early_stop,True,0.14285714285714285,histgb,True,histgb_start2_every_sample_selected,88,7
invalid_answer_driven_uncertainty,True,0.14285714285714285,histgb,True,histgb_start2_every_sample_selected,88,7
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,89,6
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,90,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,91,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,92,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,93,2
unnecessary_continuation_in_hindsight,False,0.3333333333333333,histgb,False,histgb_start2_every_sample_selected,94,3
invalid_answer_driven_uncertainty,False,0.3333333333333333,histgb,False,histgb_start2_every_sample_selected,94,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,95,2
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,96,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,97,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,98,2
unnecessary_continuation_in_hindsight,False,0.5,histgb,False,histgb_start2_every_sample_selected,99,4
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,99,4
invalid_answer_driven_uncertainty,False,0.2,histgb,False,histgb_start2_every_sample_selected,100,10
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,101,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,102,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,102,4
stable_wrong_despite_max_compute,False,0.5625,histgb,False,histgb_start2_every_sample_selected,103,16
invalid_answer_driven_uncertainty,False,0.5625,histgb,False,histgb_start2_every_sample_selected,103,16
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,106,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,107,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,107,6
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,108,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,108,4
stable_wrong_despite_max_compute,False,0.5625,histgb,False,histgb_start2_every_sample_selected,109,16
invalid_answer_driven_uncertainty,False,0.5625,histgb,False,histgb_start2_every_sample_selected,109,16
invalid_answer_driven_uncertainty,False,0.8,histgb,False,histgb_start2_every_sample_selected,110,5
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,111,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,112,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,113,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,114,2
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,115,11
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,116,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,117,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,117,4
unnecessary_continuation_in_hindsight,True,0.4,histgb,True,histgb_start2_every_sample_selected,118,5
correct_early_stop,True,0.4,histgb,True,histgb_start2_every_sample_selected,118,5
invalid_answer_driven_uncertainty,True,0.4,histgb,True,histgb_start2_every_sample_selected,118,5
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,119,8
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,119,8
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,120,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,121,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,122,2
invalid_answer_driven_uncertainty,False,0.3,histgb,False,histgb_start2_every_sample_selected,123,10
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,124,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,125,2
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,126,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,127,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,128,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,128,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,129,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,130,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,131,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,132,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,133,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,134,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,135,2
correct_early_stop,True,0.8333333333333334,histgb,True,histgb_start2_every_sample_selected,136,6
invalid_answer_driven_uncertainty,True,0.8333333333333334,histgb,True,histgb_start2_every_sample_selected,136,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,137,2
invalid_answer_driven_uncertainty,False,0.375,histgb,False,histgb_start2_every_sample_selected,138,8
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,139,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,140,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,141,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,141,3
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,142,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,142,4
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,143,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,143,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,144,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,145,9
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,145,9
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,146,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,148,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,148,3
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,149,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,149,4
invalid_answer_driven_uncertainty,False,0.6666666666666666,histgb,False,histgb_start2_every_sample_selected,150,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,151,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,153,2
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,154,10
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,155,2
unnecessary_continuation_in_hindsight,False,0.3333333333333333,histgb,False,histgb_start2_every_sample_selected,156,3
invalid_answer_driven_uncertainty,False,0.3333333333333333,histgb,False,histgb_start2_every_sample_selected,156,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,157,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,158,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,159,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,160,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,161,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,162,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,163,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,165,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,166,7
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,167,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,167,4
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,168,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,169,2
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,170,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,171,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,172,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,173,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,173,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,174,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,175,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,176,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,176,3
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,177,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,178,2
unnecessary_continuation_in_hindsight,True,0.2,histgb,True,histgb_start2_every_sample_selected,179,10
correct_early_stop,True,0.2,histgb,True,histgb_start2_every_sample_selected,179,10
invalid_answer_driven_uncertainty,True,0.2,histgb,True,histgb_start2_every_sample_selected,179,10
premature_stop_missed_recovery,False,0.0,histgb,True,histgb_start2_every_sample_selected,180,6
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,181,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,181,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,182,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,183,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,185,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,186,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,187,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,187,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,188,2
premature_stop_missed_recovery,False,0.2,histgb,True,histgb_start2_every_sample_selected,189,5
invalid_answer_driven_uncertainty,False,0.2,histgb,True,histgb_start2_every_sample_selected,189,5
unnecessary_continuation_in_hindsight,True,0.0,histgb,False,histgb_start2_every_sample_selected,190,4
correct_early_stop,True,0.0,histgb,False,histgb_start2_every_sample_selected,190,4
regression_avoided,True,0.0,histgb,False,histgb_start2_every_sample_selected,190,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,191,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,192,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,193,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,194,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,195,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,195,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,196,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,197,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,197,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,198,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,199,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,200,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,201,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,202,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,203,2
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,204,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,205,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,206,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,207,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,208,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,209,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,209,4
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,210,9
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,210,9
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,211,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,211,3
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,212,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,212,3
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,213,2
unnecessary_continuation_in_hindsight,False,0.08333333333333333,histgb,False,histgb_start2_every_sample_selected,214,12
invalid_answer_driven_uncertainty,False,0.08333333333333333,histgb,False,histgb_start2_every_sample_selected,214,12
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,215,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,216,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,218,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,219,8
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,219,8
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,221,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,221,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,223,2
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,224,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,225,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,225,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,226,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,227,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,227,3
correct_early_stop,True,0.6153846153846154,histgb,True,histgb_start2_every_sample_selected,228,13
invalid_answer_driven_uncertainty,True,0.6153846153846154,histgb,True,histgb_start2_every_sample_selected,228,13
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,229,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,230,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,231,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,232,5
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,233,2
premature_stop_missed_recovery,False,0.0,histgb,True,histgb_start2_every_sample_selected,234,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,235,2
stable_wrong_despite_max_compute,False,0.25,histgb,False,histgb_start2_every_sample_selected,236,16
invalid_answer_driven_uncertainty,False,0.25,histgb,False,histgb_start2_every_sample_selected,236,16
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,237,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,238,2
unnecessary_continuation_in_hindsight,False,1.0,histgb,False,histgb_start2_every_sample_selected,239,16
stable_wrong_despite_max_compute,False,1.0,histgb,False,histgb_start2_every_sample_selected,239,16
invalid_answer_driven_uncertainty,False,1.0,histgb,False,histgb_start2_every_sample_selected,239,16
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,241,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,243,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,244,2
unnecessary_continuation_in_hindsight,False,0.0,histgb,False,histgb_start2_every_sample_selected,245,6
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,246,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,247,2
unnecessary_continuation_in_hindsight,False,1.0,histgb,False,histgb_start2_every_sample_selected,248,16
stable_wrong_despite_max_compute,False,1.0,histgb,False,histgb_start2_every_sample_selected,248,16
invalid_answer_driven_uncertainty,False,1.0,histgb,False,histgb_start2_every_sample_selected,248,16
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,249,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,250,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,251,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,251,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,252,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,253,3
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,253,3
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,254,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,254,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,255,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,256,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,257,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,257,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,258,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,259,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,260,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,260,4
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,261,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,261,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,262,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,263,2
unnecessary_continuation_in_hindsight,False,0.1,histgb,False,histgb_start2_every_sample_selected,264,10
invalid_answer_driven_uncertainty,False,0.1,histgb,False,histgb_start2_every_sample_selected,264,10
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,265,2
premature_stop_missed_recovery,False,0.0,histgb,True,histgb_start2_every_sample_selected,266,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,267,7
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,268,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,269,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,270,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,271,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,272,2
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,273,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,273,4
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,275,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,276,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,277,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,278,2
premature_stop_missed_recovery,False,0.0,histgb,True,histgb_start2_every_sample_selected,279,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,280,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,281,7
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,283,2
invalid_answer_driven_uncertainty,False,0.06666666666666667,histgb,False,histgb_start2_every_sample_selected,284,15
stable_wrong_despite_max_compute,False,0.8125,histgb,False,histgb_start2_every_sample_selected,285,16
invalid_answer_driven_uncertainty,False,0.8125,histgb,False,histgb_start2_every_sample_selected,285,16
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,286,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,287,2
invalid_answer_driven_uncertainty,False,0.5,histgb,False,histgb_start2_every_sample_selected,288,2
correct_early_stop,True,0.0,histgb,True,histgb_start2_every_sample_selected,289,2
unnecessary_continuation_in_hindsight,True,0.5,histgb,True,histgb_start2_every_sample_selected,290,10
correct_early_stop,True,0.5,histgb,True,histgb_start2_every_sample_selected,290,10
invalid_answer_driven_uncertainty,True,0.5,histgb,True,histgb_start2_every_sample_selected,290,10
unnecessary_continuation_in_hindsight,True,0.0,histgb,True,histgb_start2_every_sample_selected,291,12
