question_index,prefix,plurality_answer,plurality_vote_key,plurality_correct,valid_answers,invalid_answers,consensus,answer_entropy,vote_margin,unique_answers,answer_stability,invalid_extraction_rate,cumulative_output_tokens,prediction_changes_by_n16,current_incorrect_n16_correct,current_correct_n16_incorrect,additional_sampling_improves_correctness,answer_changes_without_correctness_improve,future_utility_class,is_test_question
274,10,36,sympy:36,False,10,0,0.5,1.1682824501765625,0.2,4,3,0.0,3623,False,False,False,False,False,no_correctness_change,False
274,11,36,sympy:36,False,11,0,0.5454545454545454,1.1209503926735833,0.2727272727272727,4,4,0.0,3936,False,False,False,False,False,no_correctness_change,False
274,12,36,sympy:36,False,12,0,0.5,1.3143738430069454,0.25,5,5,0.0,4377,False,False,False,False,False,no_correctness_change,False
274,13,36,sympy:36,False,13,0,0.46153846153846156,1.3114313374732374,0.15384615384615385,5,6,0.0,4733,False,False,False,False,False,no_correctness_change,False
274,14,36,sympy:36,False,14,0,0.42857142857142855,1.475076311054695,0.14285714285714285,6,7,0.0,5072,False,False,False,False,False,no_correctness_change,False
274,15,36,sympy:36,False,15,0,0.4,1.454867109266288,0.06666666666666667,6,8,0.0,5319,False,False,False,False,False,no_correctness_change,False
274,16,36,sympy:36,False,16,0,0.4375,1.4183036843924253,0.125,6,9,0.0,5600,False,False,False,False,False,no_correctness_change,False
275,1,7,sympy:7,True,1,0,1.0,-0.0,1.0,1,1,0.0,246,False,False,False,False,False,no_correctness_change,True
275,2,7,sympy:7,True,2,0,1.0,-0.0,1.0,1,2,0.0,564,False,False,False,False,False,no_correctness_change,True
275,3,7,sympy:7,True,3,0,1.0,-0.0,1.0,1,3,0.0,833,False,False,False,False,False,no_correctness_change,True
275,4,7,sympy:7,True,4,0,1.0,-0.0,1.0,1,4,0.0,1105,False,False,False,False,False,no_correctness_change,True
275,5,7,sympy:7,True,5,0,1.0,-0.0,1.0,1,5,0.0,1390,False,False,False,False,False,no_correctness_change,True
275,6,7,sympy:7,True,6,0,1.0,-0.0,1.0,1,6,0.0,1697,False,False,False,False,False,no_correctness_change,True
275,7,7,sympy:7,True,7,0,1.0,-0.0,1.0,1,7,0.0,2001,False,False,False,False,False,no_correctness_change,True
275,8,7,sympy:7,True,8,0,1.0,-0.0,1.0,1,8,0.0,2307,False,False,False,False,False,no_correctness_change,True
275,9,7,sympy:7,True,9,0,1.0,-0.0,1.0,1,9,0.0,2614,False,False,False,False,False,no_correctness_change,True
275,10,7,sympy:7,True,10,0,1.0,-0.0,1.0,1,10,0.0,2914,False,False,False,False,False,no_correctness_change,True
275,11,7,sympy:7,True,11,0,1.0,-0.0,1.0,1,11,0.0,3198,False,False,False,False,False,no_correctness_change,True
275,12,7,sympy:7,True,12,0,1.0,-0.0,1.0,1,12,0.0,3467,False,False,False,False,False,no_correctness_change,True
275,13,7,sympy:7,True,13,0,1.0,-0.0,1.0,1,13,0.0,3774,False,False,False,False,False,no_correctness_change,True
275,14,7,sympy:7,True,14,0,1.0,-0.0,1.0,1,14,0.0,3993,False,False,False,False,False,no_correctness_change,True
275,15,7,sympy:7,True,15,0,1.0,-0.0,1.0,1,15,0.0,4266,False,False,False,False,False,no_correctness_change,True
275,16,7,sympy:7,True,16,0,1.0,-0.0,1.0,1,16,0.0,4512,False,False,False,False,False,no_correctness_change,True
276,1,11,sympy:11,True,1,0,1.0,-0.0,1.0,1,1,0.0,442,False,False,False,False,False,no_correctness_change,False
276,2,11,sympy:11,True,2,0,1.0,-0.0,1.0,1,2,0.0,853,False,False,False,False,False,no_correctness_change,False
276,3,11,sympy:11,True,3,0,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,3,0.0,1243,False,False,False,False,False,no_correctness_change,False
276,4,11,sympy:11,True,4,0,0.75,0.5623351446188083,0.5,2,4,0.0,1635,False,False,False,False,False,no_correctness_change,False
276,5,11,sympy:11,True,5,0,0.6,0.6730116670092565,0.2,2,5,0.0,2659,False,False,False,False,False,no_correctness_change,False
276,6,11,sympy:11,True,6,0,0.5,0.6931471805599453,0.0,2,6,0.0,3262,False,False,False,False,False,no_correctness_change,False
276,7,11,sympy:11,True,7,0,0.5714285714285714,0.6829081047004717,0.14285714285714285,2,7,0.0,3681,False,False,False,False,False,no_correctness_change,False
276,8,11,sympy:11,True,8,0,0.625,0.6615632381579821,0.25,2,8,0.0,4411,False,False,False,False,False,no_correctness_change,False
276,9,11,sympy:11,True,9,0,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,9,0.0,4954,False,False,False,False,False,no_correctness_change,False
276,10,11,sympy:11,True,10,0,0.7,0.6108643020548935,0.4,2,10,0.0,5302,False,False,False,False,False,no_correctness_change,False
276,11,11,sympy:11,True,11,0,0.7272727272727273,0.5859526183035508,0.45454545454545453,2,11,0.0,5704,False,False,False,False,False,no_correctness_change,False
276,12,11,sympy:11,True,12,0,0.75,0.5623351446188083,0.5,2,12,0.0,6200,False,False,False,False,False,no_correctness_change,False
276,13,11,sympy:11,True,13,0,0.7692307692307693,0.5402041423888608,0.5384615384615384,2,13,0.0,6651,False,False,False,False,False,no_correctness_change,False
276,14,11,sympy:11,True,14,0,0.7857142857142857,0.5195798391305154,0.5714285714285714,2,14,0.0,7078,False,False,False,False,False,no_correctness_change,False
276,15,11,sympy:11,True,15,0,0.7333333333333333,0.5799151714181009,0.4666666666666667,2,15,0.0,7510,False,False,False,False,False,no_correctness_change,False
276,16,11,sympy:11,True,16,0,0.75,0.5623351446188083,0.5,2,16,0.0,7891,False,False,False,False,False,no_correctness_change,False
277,1,\sqrt{53},sympy:sqrt(53),True,1,0,1.0,-0.0,1.0,1,1,0.0,258,False,False,False,False,False,no_correctness_change,False
277,2,\sqrt{53},sympy:sqrt(53),True,2,0,1.0,-0.0,1.0,1,2,0.0,561,False,False,False,False,False,no_correctness_change,False
277,3,\sqrt{53},sympy:sqrt(53),True,3,0,1.0,-0.0,1.0,1,3,0.0,980,False,False,False,False,False,no_correctness_change,False
277,4,\sqrt{53},sympy:sqrt(53),True,4,0,1.0,-0.0,1.0,1,4,0.0,1253,False,False,False,False,False,no_correctness_change,False
277,5,\sqrt{53},sympy:sqrt(53),True,5,0,1.0,-0.0,1.0,1,5,0.0,1448,False,False,False,False,False,no_correctness_change,False
277,6,\sqrt{53},sympy:sqrt(53),True,6,0,1.0,-0.0,1.0,1,6,0.0,1744,False,False,False,False,False,no_correctness_change,False
277,7,\sqrt{53},sympy:sqrt(53),True,7,0,1.0,-0.0,1.0,1,7,0.0,1925,False,False,False,False,False,no_correctness_change,False
277,8,\sqrt{53},sympy:sqrt(53),True,8,0,1.0,-0.0,1.0,1,8,0.0,2322,False,False,False,False,False,no_correctness_change,False
277,9,\sqrt{53},sympy:sqrt(53),True,9,0,1.0,-0.0,1.0,1,9,0.0,2629,False,False,False,False,False,no_correctness_change,False
277,10,\sqrt{53},sympy:sqrt(53),True,10,0,1.0,-0.0,1.0,1,10,0.0,2862,False,False,False,False,False,no_correctness_change,False
277,11,\sqrt{53},sympy:sqrt(53),True,11,0,1.0,-0.0,1.0,1,11,0.0,3186,False,False,False,False,False,no_correctness_change,False
277,12,\sqrt{53},sympy:sqrt(53),True,12,0,1.0,-0.0,1.0,1,12,0.0,3462,False,False,False,False,False,no_correctness_change,False
277,13,\sqrt{53},sympy:sqrt(53),True,13,0,1.0,-0.0,1.0,1,13,0.0,3794,False,False,False,False,False,no_correctness_change,False
277,14,\sqrt{53},sympy:sqrt(53),True,14,0,1.0,-0.0,1.0,1,14,0.0,4102,False,False,False,False,False,no_correctness_change,False
277,15,\sqrt{53},sympy:sqrt(53),True,15,0,1.0,-0.0,1.0,1,15,0.0,4421,False,False,False,False,False,no_correctness_change,False
277,16,\sqrt{53},sympy:sqrt(53),True,16,0,1.0,-0.0,1.0,1,16,0.0,4697,False,False,False,False,False,no_correctness_change,False
278,1,255,sympy:255,True,1,0,1.0,-0.0,1.0,1,1,0.0,445,False,False,False,False,False,no_correctness_change,False
278,2,255,sympy:255,True,2,0,1.0,-0.0,1.0,1,2,0.0,921,False,False,False,False,False,no_correctness_change,False
278,3,255,sympy:255,True,3,0,1.0,-0.0,1.0,1,3,0.0,1287,False,False,False,False,False,no_correctness_change,False
278,4,255,sympy:255,True,4,0,1.0,-0.0,1.0,1,4,0.0,1708,False,False,False,False,False,no_correctness_change,False
278,5,255,sympy:255,True,5,0,1.0,-0.0,1.0,1,5,0.0,2093,False,False,False,False,False,no_correctness_change,False
278,6,255,sympy:255,True,6,0,1.0,-0.0,1.0,1,6,0.0,2573,False,False,False,False,False,no_correctness_change,False
278,7,255,sympy:255,True,7,0,1.0,-0.0,1.0,1,7,0.0,2998,False,False,False,False,False,no_correctness_change,False
278,8,255,sympy:255,True,8,0,1.0,-0.0,1.0,1,8,0.0,3326,False,False,False,False,False,no_correctness_change,False
278,9,255,sympy:255,True,9,0,1.0,-0.0,1.0,1,9,0.0,3642,False,False,False,False,False,no_correctness_change,False
278,10,255,sympy:255,True,10,0,1.0,-0.0,1.0,1,10,0.0,4044,False,False,False,False,False,no_correctness_change,False
278,11,255,sympy:255,True,11,0,1.0,-0.0,1.0,1,11,0.0,4479,False,False,False,False,False,no_correctness_change,False
278,12,255,sympy:255,True,12,0,1.0,-0.0,1.0,1,12,0.0,4877,False,False,False,False,False,no_correctness_change,False
278,13,255,sympy:255,True,13,0,1.0,-0.0,1.0,1,13,0.0,5285,False,False,False,False,False,no_correctness_change,False
278,14,255,sympy:255,True,14,0,1.0,-0.0,1.0,1,14,0.0,5707,False,False,False,False,False,no_correctness_change,False
278,15,255,sympy:255,True,15,0,1.0,-0.0,1.0,1,15,0.0,6046,False,False,False,False,False,no_correctness_change,False
278,16,255,sympy:255,True,16,0,1.0,-0.0,1.0,1,16,0.0,6530,False,False,False,False,False,no_correctness_change,False
279,1,4\pi,sympy:4*pi,False,1,0,1.0,-0.0,1.0,1,1,0.0,499,True,True,False,True,False,improves,False
279,2,4\pi,sympy:4*pi,False,2,0,1.0,-0.0,1.0,1,2,0.0,928,True,True,False,True,False,improves,False
279,3,4\pi,sympy:4*pi,False,3,0,1.0,-0.0,1.0,1,3,0.0,1444,True,True,False,True,False,improves,False
279,4,4\pi,sympy:4*pi,False,4,0,0.75,0.5623351446188083,0.5,2,4,0.0,1867,True,True,False,True,False,improves,False
279,5,4\pi,sympy:4*pi,False,5,0,0.6,0.6730116670092565,0.2,2,5,0.0,2352,True,True,False,True,False,improves,False
279,6,4\pi,sympy:4*pi,False,6,0,0.5,0.6931471805599453,0.0,2,6,0.0,2841,True,True,False,True,False,improves,False
279,7,7\pi,sympy:7*pi,True,7,0,0.5714285714285714,0.6829081047004717,0.14285714285714285,2,1,0.0,3379,False,False,False,False,False,no_correctness_change,False
279,8,7\pi,sympy:7*pi,True,8,0,0.5,0.9743147528693494,0.125,3,2,0.0,3813,False,False,False,False,False,no_correctness_change,False
279,9,7\pi,sympy:7*pi,True,9,0,0.5555555555555556,0.936888307539016,0.2222222222222222,3,3,0.0,4286,False,False,False,False,False,no_correctness_change,False
279,10,7\pi,sympy:7*pi,True,10,0,0.6,0.8979457248567798,0.3,3,4,0.0,4719,False,False,False,False,False,no_correctness_change,False
279,11,7\pi,sympy:7*pi,True,11,0,0.6363636363636364,0.8599672810355049,0.36363636363636365,3,5,0.0,5215,False,False,False,False,False,no_correctness_change,False
279,12,7\pi,sympy:7*pi,True,12,0,0.6666666666666666,0.8239592165010823,0.4166666666666667,3,6,0.0,5644,False,False,False,False,False,no_correctness_change,False
279,13,7\pi,sympy:7*pi,True,13,0,0.6923076923076923,0.7902679680745903,0.46153846153846156,3,7,0.0,6151,False,False,False,False,False,no_correctness_change,False
279,14,7\pi,sympy:7*pi,True,14,0,0.6428571428571429,0.8304717124362917,0.35714285714285715,3,8,0.0,6579,False,False,False,False,False,no_correctness_change,False
279,15,7\pi,sympy:7*pi,True,15,0,0.6666666666666666,0.8033149761408755,0.4,3,9,0.0,7002,False,False,False,False,False,no_correctness_change,False
279,16,7\pi,sympy:7*pi,True,16,0,0.625,0.8305236914828463,0.3125,3,10,0.0,7559,False,False,False,False,False,no_correctness_change,False
280,1,8,sympy:8,True,1,0,1.0,-0.0,1.0,1,1,0.0,497,False,False,False,False,False,no_correctness_change,True
280,2,8,sympy:8,True,2,0,1.0,-0.0,1.0,1,2,0.0,811,False,False,False,False,False,no_correctness_change,True
280,3,8,sympy:8,True,3,0,1.0,-0.0,1.0,1,3,0.0,1115,False,False,False,False,False,no_correctness_change,True
280,4,8,sympy:8,True,4,0,1.0,-0.0,1.0,1,4,0.0,1476,False,False,False,False,False,no_correctness_change,True
280,5,8,sympy:8,True,5,0,1.0,-0.0,1.0,1,5,0.0,1812,False,False,False,False,False,no_correctness_change,True
280,6,8,sympy:8,True,6,0,1.0,-0.0,1.0,1,6,0.0,2211,False,False,False,False,False,no_correctness_change,True
280,7,8,sympy:8,True,7,0,1.0,-0.0,1.0,1,7,0.0,2686,False,False,False,False,False,no_correctness_change,True
280,8,8,sympy:8,True,8,0,1.0,-0.0,1.0,1,8,0.0,2967,False,False,False,False,False,no_correctness_change,True
280,9,8,sympy:8,True,9,0,1.0,-0.0,1.0,1,9,0.0,3277,False,False,False,False,False,no_correctness_change,True
280,10,8,sympy:8,True,10,0,1.0,-0.0,1.0,1,10,0.0,3613,False,False,False,False,False,no_correctness_change,True
280,11,8,sympy:8,True,11,0,1.0,-0.0,1.0,1,11,0.0,3891,False,False,False,False,False,no_correctness_change,True
280,12,8,sympy:8,True,12,0,1.0,-0.0,1.0,1,12,0.0,4219,False,False,False,False,False,no_correctness_change,True
280,13,8,sympy:8,True,13,0,1.0,-0.0,1.0,1,13,0.0,4676,False,False,False,False,False,no_correctness_change,True
280,14,8,sympy:8,True,14,0,1.0,-0.0,1.0,1,14,0.0,5035,False,False,False,False,False,no_correctness_change,True
280,15,8,sympy:8,True,15,0,1.0,-0.0,1.0,1,15,0.0,5444,False,False,False,False,False,no_correctness_change,True
280,16,8,sympy:8,True,16,0,1.0,-0.0,1.0,1,16,0.0,5818,False,False,False,False,False,no_correctness_change,True
281,1,72^\circ,sympy:72,False,1,0,1.0,-0.0,1.0,1,1,0.0,430,True,True,False,True,False,improves,False
281,2,72^\circ,sympy:72,False,2,0,0.5,0.6931471805599453,0.0,2,2,0.0,1454,True,True,False,True,False,improves,False
281,3,36,sympy:36,True,3,0,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,1,0.0,2028,False,False,False,False,False,no_correctness_change,False
281,4,36,sympy:36,True,4,0,0.5,1.0397207708399179,0.25,3,2,0.0,2430,False,False,False,False,False,no_correctness_change,False
281,5,72^\circ,sympy:72,False,5,0,0.4,1.0549201679861442,0.0,3,1,0.0,2834,True,True,False,True,False,improves,False
281,6,36,sympy:36,True,6,0,0.5,1.0114042647073518,0.16666666666666666,3,1,0.0,3237,False,False,False,False,False,no_correctness_change,False
281,7,36,sympy:36,True,7,0,0.5714285714285714,0.9556998911125343,0.2857142857142857,3,2,0.0,3745,False,False,False,False,False,no_correctness_change,False
281,8,36,sympy:36,True,8,0,0.5,0.9743147528693494,0.125,3,3,0.0,4769,False,False,False,False,False,no_correctness_change,False
281,9,36,sympy:36,True,9,0,0.5555555555555556,0.936888307539016,0.2222222222222222,3,4,0.0,5793,False,False,False,False,False,no_correctness_change,False
281,10,36,sympy:36,True,10,0,0.6,0.8979457248567798,0.3,3,5,0.0,6450,False,False,False,False,False,no_correctness_change,False
281,11,36,sympy:36,True,11,0,0.6363636363636364,0.8599672810355049,0.36363636363636365,3,6,0.0,6911,False,False,False,False,False,no_correctness_change,False
281,12,36,sympy:36,True,12,0,0.5833333333333334,0.9596147939120492,0.3333333333333333,3,7,0.0,7368,False,False,False,False,False,no_correctness_change,False
281,13,36,sympy:36,True,13,0,0.6153846153846154,0.9251290835720823,0.38461538461538464,3,8,0.0,7905,False,False,False,False,False,no_correctness_change,False
281,14,36,sympy:36,True,14,0,0.5714285714285714,0.9556998911125343,0.2857142857142857,3,9,0.0,8436,False,False,False,False,False,no_correctness_change,False
281,15,36,sympy:36,True,15,0,0.6,0.9276173343271816,0.3333333333333333,3,10,0.0,8884,False,False,False,False,False,no_correctness_change,False
281,16,36,sympy:36,True,16,0,0.5625,0.9840865030829146,0.3125,3,11,0.0,9383,False,False,False,False,False,no_correctness_change,False
282,1,497,sympy:497,False,1,0,1.0,-0.0,1.0,1,1,0.0,247,False,False,False,False,False,no_correctness_change,False
282,2,497,sympy:497,False,2,0,1.0,-0.0,1.0,1,2,0.0,610,False,False,False,False,False,no_correctness_change,False
282,3,497,sympy:497,False,3,0,1.0,-0.0,1.0,1,3,0.0,966,False,False,False,False,False,no_correctness_change,False
282,4,497,sympy:497,False,4,0,1.0,-0.0,1.0,1,4,0.0,1345,False,False,False,False,False,no_correctness_change,False
282,5,497,sympy:497,False,5,0,0.8,0.5004024235381879,0.6,2,5,0.0,1719,False,False,False,False,False,no_correctness_change,False
282,6,497,sympy:497,False,6,0,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,6,0.0,2121,False,False,False,False,False,no_correctness_change,False
282,7,497,sympy:497,False,7,0,0.7142857142857143,0.5982695885852573,0.42857142857142855,2,7,0.0,2487,False,False,False,False,False,no_correctness_change,False
282,8,497,sympy:497,False,8,0,0.625,0.6615632381579821,0.25,2,8,0.0,2763,False,False,False,False,False,no_correctness_change,False
282,9,497,sympy:497,False,9,0,0.5555555555555556,0.6869615765973234,0.1111111111111111,2,9,0.0,3156,False,False,False,False,False,no_correctness_change,False
282,10,497,sympy:497,False,10,0,0.6,0.6730116670092565,0.2,2,10,0.0,3516,False,False,False,False,False,no_correctness_change,False
282,11,497,sympy:497,False,11,0,0.6363636363636364,0.6554817739013927,0.2727272727272727,2,11,0.0,3863,False,False,False,False,False,no_correctness_change,False
282,12,497,sympy:497,False,12,0,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,12,0.0,4115,False,False,False,False,False,no_correctness_change,False
282,13,497,sympy:497,False,13,0,0.6923076923076923,0.6172417697303416,0.38461538461538464,2,13,0.0,4478,False,False,False,False,False,no_correctness_change,False
282,14,497,sympy:497,False,14,0,0.7142857142857143,0.5982695885852573,0.42857142857142855,2,14,0.0,4861,False,False,False,False,False,no_correctness_change,False
282,15,497,sympy:497,False,15,0,0.7333333333333333,0.5799151714181009,0.4666666666666667,2,15,0.0,5228,False,False,False,False,False,no_correctness_change,False
282,16,497,sympy:497,False,16,0,0.6875,0.6210863745552451,0.375,2,16,0.0,5509,False,False,False,False,False,no_correctness_change,False
283,1,1,sympy:1,True,1,0,1.0,-0.0,1.0,1,1,0.0,278,False,False,False,False,False,no_correctness_change,False
283,2,1,sympy:1,True,2,0,1.0,-0.0,1.0,1,2,0.0,1302,False,False,False,False,False,no_correctness_change,False
283,3,1,sympy:1,True,3,0,1.0,-0.0,1.0,1,3,0.0,1606,False,False,False,False,False,no_correctness_change,False
283,4,1,sympy:1,True,4,0,1.0,-0.0,1.0,1,4,0.0,1915,False,False,False,False,False,no_correctness_change,False
283,5,1,sympy:1,True,5,0,1.0,-0.0,1.0,1,5,0.0,2262,False,False,False,False,False,no_correctness_change,False
283,6,1,sympy:1,True,6,0,1.0,-0.0,1.0,1,6,0.0,3286,False,False,False,False,False,no_correctness_change,False
283,7,1,sympy:1,True,7,0,1.0,-0.0,1.0,1,7,0.0,3695,False,False,False,False,False,no_correctness_change,False
283,8,1,sympy:1,True,8,0,1.0,-0.0,1.0,1,8,0.0,4078,False,False,False,False,False,no_correctness_change,False
283,9,1,sympy:1,True,9,0,1.0,-0.0,1.0,1,9,0.0,4336,False,False,False,False,False,no_correctness_change,False
283,10,1,sympy:1,True,10,0,1.0,-0.0,1.0,1,10,0.0,4742,False,False,False,False,False,no_correctness_change,False
283,11,1,sympy:1,True,11,0,1.0,-0.0,1.0,1,11,0.0,5128,False,False,False,False,False,no_correctness_change,False
283,12,1,sympy:1,True,12,0,1.0,-0.0,1.0,1,12,0.0,5507,False,False,False,False,False,no_correctness_change,False
283,13,1,sympy:1,True,13,0,1.0,-0.0,1.0,1,13,0.0,5948,False,False,False,False,False,no_correctness_change,False
283,14,1,sympy:1,True,14,0,1.0,-0.0,1.0,1,14,0.0,6263,False,False,False,False,False,no_correctness_change,False
283,15,1,sympy:1,True,15,0,1.0,-0.0,1.0,1,15,0.0,6608,False,False,False,False,False,no_correctness_change,False
283,16,1,sympy:1,True,16,0,1.0,-0.0,1.0,1,16,0.0,6977,False,False,False,False,False,no_correctness_change,False
284,1,"3 + 2\sqrt{2}, 3 - 2\sqrt{2}","sympy:{2*sqrt(2) + 3, -1*2*sqrt(2) + 3}",True,1,0,1.0,-0.0,1.0,1,1,0.0,710,True,False,True,False,True,regression,False
284,2,"3 + 2\sqrt{2}, 3 - 2\sqrt{2}","sympy:{2*sqrt(2) + 3, -1*2*sqrt(2) + 3}",True,2,0,1.0,-0.0,1.0,1,2,0.0,1425,True,False,True,False,True,regression,False
284,3,"3 + 2\sqrt{2}, 3 - 2\sqrt{2}","sympy:{2*sqrt(2) + 3, -1*2*sqrt(2) + 3}",True,3,0,1.0,-0.0,1.0,1,3,0.0,2162,True,False,True,False,True,regression,False
284,4,"3 + 2\sqrt{2}, 3 - 2\sqrt{2}","sympy:{2*sqrt(2) + 3, -1*2*sqrt(2) + 3}",True,4,0,0.75,0.5623351446188083,0.5,2,4,0.0,2552,True,False,True,False,True,regression,False
284,5,"3 + 2\sqrt{2}, 3 - 2\sqrt{2}","sympy:{2*sqrt(2) + 3, -1*2*sqrt(2) + 3}",True,5,0,0.6,0.6730116670092565,0.2,2,5,0.0,3081,True,False,True,False,True,regression,False
284,6,"3 + 2\sqrt{2}, 3 - 2\sqrt{2}","sympy:{2*sqrt(2) + 3, -1*2*sqrt(2) + 3}",True,6,0,0.5,0.6931471805599453,0.0,2,6,0.0,3404,True,False,True,False,True,regression,False
284,7,"3 + 2\sqrt{2}, 3 - 2\sqrt{2}","sympy:{2*sqrt(2) + 3, -1*2*sqrt(2) + 3}",True,6,1,0.5,0.6931471805599453,0.0,2,7,0.14285714285714285,4428,True,False,True,False,True,regression,False
284,8,"3 + 2\sqrt{2}, 3 - 2\sqrt{2}","sympy:{2*sqrt(2) + 3, -1*2*sqrt(2) + 3}",True,7,1,0.42857142857142855,1.0042424730540764,0.0,3,8,0.125,5224,True,False,True,False,True,regression,False
284,9,\text{No solution},sympy:i*l*n*n*o*o*o*s*t*u,False,8,1,0.5,0.9743147528693494,0.125,3,1,0.1111111111111111,5556,False,False,False,False,False,no_correctness_change,False
284,10,"3 + 2\sqrt{2}, 3 - 2\sqrt{2}","sympy:{2*sqrt(2) + 3, -1*2*sqrt(2) + 3}",True,9,1,0.4444444444444444,0.9649629230074277,0.0,3,1,0.1,6440,True,False,True,False,True,regression,False
284,11,"3 + 2\sqrt{2}, 3 - 2\sqrt{2}","sympy:{2*sqrt(2) + 3, -1*2*sqrt(2) + 3}",True,10,1,0.4,1.1935496040981333,0.0,4,2,0.09090909090909091,6822,True,False,True,False,True,regression,False
284,12,\text{No solution},sympy:i*l*n*n*o*o*o*s*t*u,False,11,1,0.45454545454545453,1.162225544921092,0.09090909090909091,4,1,0.08333333333333333,7163,False,False,False,False,False,no_correctness_change,False
284,13,\text{No solution},sympy:i*l*n*n*o*o*o*s*t*u,False,12,1,0.5,1.1269287948006759,0.16666666666666666,4,2,0.07692307692307693,7621,False,False,False,False,False,no_correctness_change,False
284,14,\text{No solution},sympy:i*l*n*n*o*o*o*s*t*u,False,13,1,0.5384615384615384,1.0905994737794789,0.23076923076923078,4,3,0.07142857142857142,7901,False,False,False,False,False,no_correctness_change,False
284,15,\text{No solution},sympy:i*l*n*n*o*o*o*s*t*u,False,14,1,0.5,1.2700181519104903,0.21428571428571427,5,4,0.06666666666666667,8767,False,False,False,False,False,no_correctness_change,False
284,16,\text{No solution},sympy:i*l*n*n*o*o*o*s*t*u,False,15,1,0.5333333333333333,1.2293362159076602,0.26666666666666666,5,5,0.0625,9102,False,False,False,False,False,no_correctness_change,False
285,1,,,False,0,1,,,,0,0,1.0,1024,True,False,False,False,True,no_correctness_change,True
285,2,,,False,0,2,,,,0,0,1.0,2048,True,False,False,False,True,no_correctness_change,True
285,3,280,sympy:280,False,1,2,1.0,-0.0,1.0,1,1,0.6666666666666666,3008,False,False,False,False,False,no_correctness_change,True
285,4,280,sympy:280,False,1,3,1.0,-0.0,1.0,1,2,0.75,4032,False,False,False,False,False,no_correctness_change,True
285,5,280,sympy:280,False,1,4,1.0,-0.0,1.0,1,3,0.8,5056,False,False,False,False,False,no_correctness_change,True
285,6,280,sympy:280,False,2,4,0.5,0.6931471805599453,0.0,2,4,0.6666666666666666,6080,False,False,False,False,False,no_correctness_change,True
285,7,280,sympy:280,False,2,5,0.5,0.6931471805599453,0.0,2,5,0.7142857142857143,7104,False,False,False,False,False,no_correctness_change,True
285,8,280,sympy:280,False,2,6,0.5,0.6931471805599453,0.0,2,6,0.75,8128,False,False,False,False,False,no_correctness_change,True
285,9,280,sympy:280,False,2,7,0.5,0.6931471805599453,0.0,2,7,0.7777777777777778,9152,False,False,False,False,False,no_correctness_change,True
285,10,280,sympy:280,False,2,8,0.5,0.6931471805599453,0.0,2,8,0.8,10176,False,False,False,False,False,no_correctness_change,True
285,11,280,sympy:280,False,2,9,0.5,0.6931471805599453,0.0,2,9,0.8181818181818182,11200,False,False,False,False,False,no_correctness_change,True
285,12,280,sympy:280,False,2,10,0.5,0.6931471805599453,0.0,2,10,0.8333333333333334,12224,False,False,False,False,False,no_correctness_change,True
285,13,280,sympy:280,False,2,11,0.5,0.6931471805599453,0.0,2,11,0.8461538461538461,13248,False,False,False,False,False,no_correctness_change,True
285,14,280,sympy:280,False,2,12,0.5,0.6931471805599453,0.0,2,12,0.8571428571428571,14272,False,False,False,False,False,no_correctness_change,True
285,15,280,sympy:280,False,2,13,0.5,0.6931471805599453,0.0,2,13,0.8666666666666667,15296,False,False,False,False,False,no_correctness_change,True
285,16,280,sympy:280,False,3,13,0.3333333333333333,1.0986122886681096,0.0,3,14,0.8125,16306,False,False,False,False,False,no_correctness_change,True
286,1,,,False,0,1,,,,0,0,1.0,1024,True,False,False,False,True,no_correctness_change,False
286,2,\frac{1}{2},sympy:1/2,False,1,1,1.0,-0.0,1.0,1,1,0.5,1668,False,False,False,False,False,no_correctness_change,False
286,3,\frac{1}{2},sympy:1/2,False,2,1,0.5,0.6931471805599453,0.0,2,2,0.3333333333333333,2692,False,False,False,False,False,no_correctness_change,False
286,4,\frac{1}{2},sympy:1/2,False,2,2,0.5,0.6931471805599453,0.0,2,3,0.5,3716,False,False,False,False,False,no_correctness_change,False
286,5,\frac{1}{2},sympy:1/2,False,3,2,0.3333333333333333,1.0986122886681096,0.0,3,4,0.4,4230,False,False,False,False,False,no_correctness_change,False
286,6,\frac{1}{2},sympy:1/2,False,3,3,0.3333333333333333,1.0986122886681096,0.0,3,5,0.5,5254,False,False,False,False,False,no_correctness_change,False
286,7,\frac{1}{2},sympy:1/2,False,4,3,0.25,1.3862943611198906,0.0,4,6,0.42857142857142855,5930,False,False,False,False,False,no_correctness_change,False
286,8,\frac{1}{2},sympy:1/2,False,4,4,0.25,1.3862943611198906,0.0,4,7,0.5,6954,False,False,False,False,False,no_correctness_change,False
286,9,\frac{1}{2},sympy:1/2,False,5,4,0.2,1.6094379124341005,0.0,5,8,0.4444444444444444,7978,False,False,False,False,False,no_correctness_change,False
286,10,\frac{1}{2},sympy:1/2,False,5,5,0.2,1.6094379124341005,0.0,5,9,0.5,9002,False,False,False,False,False,no_correctness_change,False
