question_index,prefix,plurality_vote_key,plurality_correct,valid_answers,consensus,answer_entropy,vote_margin,unique_answers,answer_stability,invalid_extraction_rate,cumulative_output_tokens,delta_consensus,delta_entropy,delta_vote_margin,plurality_changed_previous_step,plurality_switches_so_far,longest_stable_streak_so_far,top_two_count_gap,recent_current_plurality_support,answer_change_risk,missed_recovery_risk,regression_risk,safe_stop,unsafe_stop
210,15,sympy:10,1,15,0.4,1.71408754118701,0.26666666666666666,7,9,0.0,6773,-0.028571428571428525,0.13999020433803722,-0.019047619047619035,0,2,9,4,0.6666666666666666,0,0,0,1,0
210,16,sympy:10,1,16,0.375,1.840748728569281,0.25,8,10,0.0,7282,-0.025000000000000022,0.12666118738227095,-0.016666666666666663,0,2,10,4,0.3333333333333333,0,0,0,1,0
211,1,sympy:5,1,1,1.0,-0.0,1.0,1,1,0.0,279,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
211,2,sympy:5,1,2,1.0,-0.0,1.0,1,2,0.0,553,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
211,3,sympy:5,1,3,1.0,-0.0,1.0,1,3,0.0,787,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
211,4,sympy:5,1,4,1.0,-0.0,1.0,1,4,0.0,1107,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
211,5,sympy:5,1,5,1.0,-0.0,1.0,1,5,0.0,1406,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
211,6,sympy:5,1,6,1.0,-0.0,1.0,1,6,0.0,1707,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
211,7,sympy:5,1,7,1.0,-0.0,1.0,1,7,0.0,2016,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
211,8,sympy:5,1,8,1.0,-0.0,1.0,1,8,0.0,2293,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
211,9,sympy:5,1,9,1.0,-0.0,1.0,1,9,0.0,2577,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
211,10,sympy:5,1,10,1.0,-0.0,1.0,1,10,0.0,2888,0.0,0.0,0.0,0,0,10,10,1.0,0,0,0,1,0
211,11,sympy:5,1,11,1.0,-0.0,1.0,1,11,0.0,3104,0.0,0.0,0.0,0,0,11,11,1.0,0,0,0,1,0
211,12,sympy:5,1,12,1.0,-0.0,1.0,1,12,0.0,3384,0.0,0.0,0.0,0,0,12,12,1.0,0,0,0,1,0
211,13,sympy:5,1,13,1.0,-0.0,1.0,1,13,0.0,3689,0.0,0.0,0.0,0,0,13,13,1.0,0,0,0,1,0
211,14,sympy:5,1,14,1.0,-0.0,1.0,1,14,0.0,4054,0.0,0.0,0.0,0,0,14,14,1.0,0,0,0,1,0
211,15,sympy:5,1,15,1.0,-0.0,1.0,1,15,0.0,4320,0.0,0.0,0.0,0,0,15,15,1.0,0,0,0,1,0
211,16,sympy:5,1,16,1.0,-0.0,1.0,1,16,0.0,4589,0.0,0.0,0.0,0,0,16,16,1.0,0,0,0,1,0
212,1,sympy:56,1,1,1.0,-0.0,1.0,1,1,0.0,495,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
212,2,sympy:56,1,2,0.5,0.6931471805599453,0.0,2,2,0.0,1164,-0.5,0.6931471805599453,-1.0,0,0,2,0,0.5,0,0,0,1,0
212,3,sympy:56,1,3,0.6666666666666666,0.6365141682948128,0.3333333333333333,2,3,0.0,1705,0.16666666666666663,-0.05663301226513251,0.3333333333333333,0,0,3,1,0.6666666666666666,0,0,0,1,0
212,4,sympy:56,1,4,0.75,0.5623351446188083,0.5,2,4,0.0,2098,0.08333333333333337,-0.07417902367600449,0.16666666666666669,0,0,4,2,0.6666666666666666,0,0,0,1,0
212,5,sympy:56,1,5,0.8,0.5004024235381879,0.6,2,5,0.0,2489,0.050000000000000044,-0.06193272108062042,0.09999999999999998,0,0,5,3,1.0,0,0,0,1,0
212,6,sympy:56,1,6,0.8333333333333334,0.45056120886630463,0.6666666666666666,2,6,0.0,2998,0.033333333333333326,-0.04984121467188324,0.06666666666666665,0,0,6,4,1.0,0,0,0,1,0
212,7,sympy:56,1,7,0.8571428571428571,0.410116318288409,0.7142857142857143,2,7,0.0,3407,0.023809523809523725,-0.04044489057789563,0.04761904761904767,0,0,7,5,1.0,0,0,0,1,0
212,8,sympy:56,1,8,0.875,0.37677016125643675,0.75,2,8,0.0,3823,0.017857142857142905,-0.033346157031972246,0.0357142857142857,0,0,8,6,1.0,0,0,0,1,0
212,9,sympy:56,1,9,0.7777777777777778,0.5297061990576545,0.5555555555555556,2,9,0.0,4464,-0.09722222222222221,0.15293603780121773,-0.19444444444444442,0,0,9,5,0.6666666666666666,0,0,0,1,0
212,10,sympy:56,1,10,0.8,0.5004024235381879,0.6,2,10,0.0,4746,0.022222222222222254,-0.029303775519466613,0.0444444444444444,0,0,10,6,0.6666666666666666,0,0,0,1,0
212,11,sympy:56,1,11,0.8181818181818182,0.47413931305783735,0.6363636363636364,2,11,0.0,5313,0.018181818181818188,-0.026263110480350516,0.036363636363636376,0,0,11,7,0.6666666666666666,0,0,0,1,0
212,12,sympy:56,1,11,0.8181818181818182,0.47413931305783735,0.6363636363636364,2,12,0.08333333333333333,6337,0.0,0.0,0.0,0,0,12,7,1.0,0,0,0,1,0
212,13,sympy:56,1,12,0.75,0.7214636866925115,0.5833333333333334,3,13,0.07692307692307693,7361,-0.06818181818181823,0.24732437363467413,-0.05303030303030298,0,0,13,7,0.5,0,0,0,1,0
212,14,sympy:56,1,13,0.7692307692307693,0.6870920273799715,0.6153846153846154,3,14,0.07142857142857142,7881,0.019230769230769273,-0.03437165931253994,0.03205128205128205,0,0,14,8,0.5,0,0,0,1,0
212,15,sympy:56,1,14,0.7142857142857143,0.7589367727620596,0.5,3,15,0.06666666666666667,8480,-0.05494505494505497,0.07184474538208807,-0.11538461538461542,0,0,15,7,0.3333333333333333,0,0,0,1,0
212,16,sympy:56,1,15,0.6666666666666666,0.8033149761408755,0.4,3,16,0.0625,9065,-0.04761904761904767,0.04437820337881593,-0.09999999999999998,0,0,16,6,0.3333333333333333,0,0,0,1,0
213,1,sympy:1,0,1,1.0,-0.0,1.0,1,1,0.0,867,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
213,2,sympy:1,0,1,1.0,-0.0,1.0,1,2,0.5,1891,0.0,0.0,0.0,0,0,2,1,1.0,0,0,0,1,0
213,3,sympy:1,0,2,1.0,-0.0,1.0,1,3,0.3333333333333333,2562,0.0,0.0,0.0,0,0,3,2,1.0,0,0,0,1,0
213,4,sympy:1,0,3,1.0,-0.0,1.0,1,4,0.25,3499,0.0,0.0,0.0,0,0,4,3,1.0,0,0,0,1,0
213,5,sympy:1,0,4,1.0,-0.0,1.0,1,5,0.2,4260,0.0,0.0,0.0,0,0,5,4,1.0,0,0,0,1,0
213,6,sympy:1,0,5,1.0,-0.0,1.0,1,6,0.16666666666666666,4940,0.0,0.0,0.0,0,0,6,5,1.0,0,0,0,1,0
213,7,sympy:1,0,5,1.0,-0.0,1.0,1,7,0.2857142857142857,5964,0.0,0.0,0.0,0,0,7,5,1.0,0,0,0,1,0
213,8,sympy:1,0,6,1.0,-0.0,1.0,1,8,0.25,6614,0.0,0.0,0.0,0,0,8,6,1.0,0,0,0,1,0
213,9,sympy:1,0,7,1.0,-0.0,1.0,1,9,0.2222222222222222,7392,0.0,0.0,0.0,0,0,9,7,1.0,0,0,0,1,0
213,10,sympy:1,0,8,1.0,-0.0,1.0,1,10,0.2,7931,0.0,0.0,0.0,0,0,10,8,1.0,0,0,0,1,0
213,11,sympy:1,0,9,1.0,-0.0,1.0,1,11,0.18181818181818182,8502,0.0,0.0,0.0,0,0,11,9,1.0,0,0,0,1,0
213,12,sympy:1,0,10,1.0,-0.0,1.0,1,12,0.16666666666666666,9011,0.0,0.0,0.0,0,0,12,10,1.0,0,0,0,1,0
213,13,sympy:1,0,11,1.0,-0.0,1.0,1,13,0.15384615384615385,9656,0.0,0.0,0.0,0,0,13,11,1.0,0,0,0,1,0
213,14,sympy:1,0,12,1.0,-0.0,1.0,1,14,0.14285714285714285,10316,0.0,0.0,0.0,0,0,14,12,1.0,0,0,0,1,0
213,15,sympy:1,0,13,0.9230769230769231,0.2711893730418441,0.8461538461538461,2,15,0.13333333333333333,11245,-0.07692307692307687,0.2711893730418441,-0.15384615384615385,0,0,15,11,0.6666666666666666,0,0,0,1,0
213,16,sympy:1,0,14,0.8571428571428571,0.410116318288409,0.7142857142857143,2,16,0.125,12138,-0.06593406593406603,0.1389269452465649,-0.13186813186813184,0,0,16,10,0.3333333333333333,0,0,0,1,0
214,1,sympy:65,0,1,1.0,-0.0,1.0,1,1,0.0,564,0.0,0.0,0.0,0,0,1,1,1.0,1,0,0,1,1
214,2,sympy:65,0,2,0.5,0.6931471805599453,0.0,2,2,0.0,1146,-0.5,0.6931471805599453,-1.0,0,0,2,0,0.5,1,0,0,1,1
214,3,sympy:65,0,3,0.3333333333333333,1.0986122886681096,0.0,3,3,0.0,1667,-0.16666666666666669,0.4054651081081643,0.0,0,0,3,0,0.3333333333333333,1,0,0,1,1
214,4,sympy:100,0,4,0.5,1.0397207708399179,0.25,3,1,0.0,2264,0.16666666666666669,-0.058891517828191686,0.25,1,1,3,1,0.6666666666666666,0,0,0,1,0
214,5,sympy:100,0,5,0.4,1.0549201679861442,0.0,3,2,0.0,2801,-0.09999999999999998,0.015199397146226312,-0.25,0,1,3,0,0.3333333333333333,0,0,0,1,0
214,6,sympy:100,0,6,0.5,1.0114042647073518,0.16666666666666666,3,3,0.0,3309,0.09999999999999998,-0.0435159032787924,0.16666666666666666,0,1,3,1,0.6666666666666666,0,0,0,1,0
214,7,sympy:100,0,7,0.42857142857142855,1.277034259466139,0.14285714285714285,4,4,0.0,3818,-0.07142857142857145,0.26562999475878724,-0.023809523809523808,0,1,4,1,0.3333333333333333,0,0,0,1,0
214,8,sympy:100,0,8,0.375,1.4941751382893083,0.125,5,5,0.0,4369,-0.05357142857142855,0.21714087882316924,-0.01785714285714285,0,1,5,1,0.3333333333333333,0,0,0,1,0
214,9,sympy:100,0,8,0.375,1.4941751382893083,0.125,5,6,0.1111111111111111,5393,0.0,0.0,0.0,0,1,6,1,0.0,0,0,0,1,0
214,10,sympy:100,0,9,0.3333333333333333,1.5229550675313184,0.1111111111111111,5,7,0.1,5932,-0.041666666666666685,0.028779929242010116,-0.013888888888888895,0,1,7,1,0.0,0,0,0,1,0
214,11,sympy:65,0,10,0.3,1.5047882836811908,0.0,5,1,0.09090909090909091,6460,-0.033333333333333326,-0.0181667838501276,-0.1111111111111111,1,2,7,0,1.0,1,0,0,1,1
214,12,sympy:65,0,11,0.2727272727272727,1.5465986860485124,0.0,5,2,0.08333333333333333,7012,-0.027272727272727282,0.041810402367321586,0.0,0,2,7,0,0.6666666666666666,1,0,0,1,1
214,13,sympy:65,0,12,0.25,1.5454229031935938,0.0,5,3,0.07692307692307693,7836,-0.022727272727272707,-0.0011757828549185945,0.0,0,2,7,0,0.3333333333333333,1,0,0,1,1
214,14,sympy:100,0,13,0.3076923076923077,1.5247073930301436,0.07692307692307693,5,1,0.07142857142857142,8400,0.05769230769230771,-0.02071551016345019,0.07692307692307693,1,3,7,1,0.3333333333333333,0,0,0,1,0
214,15,sympy:100,0,14,0.2857142857142857,1.5367224694372195,0.07142857142857142,5,2,0.06666666666666667,8910,-0.02197802197802201,0.012015076407075886,-0.005494505494505503,0,3,7,1,0.3333333333333333,0,0,0,1,0
214,16,sympy:100,0,15,0.3333333333333333,1.5124035237566442,0.13333333333333333,5,3,0.0625,9381,0.047619047619047616,-0.024318945680575244,0.06190476190476191,0,3,7,2,0.6666666666666666,0,0,0,1,0
215,1,sympy:2,1,1,1.0,-0.0,1.0,1,1,0.0,343,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
215,2,sympy:2,1,2,1.0,-0.0,1.0,1,2,0.0,611,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
215,3,sympy:2,1,3,1.0,-0.0,1.0,1,3,0.0,1113,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
215,4,sympy:2,1,4,1.0,-0.0,1.0,1,4,0.0,1494,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
215,5,sympy:2,1,5,1.0,-0.0,1.0,1,5,0.0,1736,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
215,6,sympy:2,1,6,1.0,-0.0,1.0,1,6,0.0,2065,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
215,7,sympy:2,1,7,1.0,-0.0,1.0,1,7,0.0,2447,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
215,8,sympy:2,1,8,1.0,-0.0,1.0,1,8,0.0,2905,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
215,9,sympy:2,1,9,1.0,-0.0,1.0,1,9,0.0,3207,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
215,10,sympy:2,1,10,1.0,-0.0,1.0,1,10,0.0,3491,0.0,0.0,0.0,0,0,10,10,1.0,0,0,0,1,0
215,11,sympy:2,1,11,1.0,-0.0,1.0,1,11,0.0,3792,0.0,0.0,0.0,0,0,11,11,1.0,0,0,0,1,0
215,12,sympy:2,1,12,1.0,-0.0,1.0,1,12,0.0,4111,0.0,0.0,0.0,0,0,12,12,1.0,0,0,0,1,0
215,13,sympy:2,1,13,1.0,-0.0,1.0,1,13,0.0,4579,0.0,0.0,0.0,0,0,13,13,1.0,0,0,0,1,0
215,14,sympy:2,1,14,1.0,-0.0,1.0,1,14,0.0,4864,0.0,0.0,0.0,0,0,14,14,1.0,0,0,0,1,0
215,15,sympy:2,1,15,1.0,-0.0,1.0,1,15,0.0,5191,0.0,0.0,0.0,0,0,15,15,1.0,0,0,0,1,0
215,16,sympy:2,1,16,1.0,-0.0,1.0,1,16,0.0,5639,0.0,0.0,0.0,0,0,16,16,1.0,0,0,0,1,0
216,1,sympy:6,1,1,1.0,-0.0,1.0,1,1,0.0,465,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
216,2,sympy:6,1,2,1.0,-0.0,1.0,1,2,0.0,913,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
216,3,sympy:6,1,3,1.0,-0.0,1.0,1,3,0.0,1363,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
216,4,sympy:6,1,4,1.0,-0.0,1.0,1,4,0.0,1806,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
216,5,sympy:6,1,5,1.0,-0.0,1.0,1,5,0.0,2247,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
216,6,sympy:6,1,6,1.0,-0.0,1.0,1,6,0.0,2660,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
216,7,sympy:6,1,7,1.0,-0.0,1.0,1,7,0.0,3154,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
216,8,sympy:6,1,8,1.0,-0.0,1.0,1,8,0.0,3551,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
216,9,sympy:6,1,9,1.0,-0.0,1.0,1,9,0.0,4027,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
216,10,sympy:6,1,10,1.0,-0.0,1.0,1,10,0.0,4459,0.0,0.0,0.0,0,0,10,10,1.0,0,0,0,1,0
216,11,sympy:6,1,11,1.0,-0.0,1.0,1,11,0.0,4908,0.0,0.0,0.0,0,0,11,11,1.0,0,0,0,1,0
216,12,sympy:6,1,12,1.0,-0.0,1.0,1,12,0.0,5345,0.0,0.0,0.0,0,0,12,12,1.0,0,0,0,1,0
216,13,sympy:6,1,13,1.0,-0.0,1.0,1,13,0.0,5700,0.0,0.0,0.0,0,0,13,13,1.0,0,0,0,1,0
216,14,sympy:6,1,14,1.0,-0.0,1.0,1,14,0.0,6164,0.0,0.0,0.0,0,0,14,14,1.0,0,0,0,1,0
216,15,sympy:6,1,15,1.0,-0.0,1.0,1,15,0.0,6563,0.0,0.0,0.0,0,0,15,15,1.0,0,0,0,1,0
216,16,sympy:6,1,16,1.0,-0.0,1.0,1,16,0.0,6964,0.0,0.0,0.0,0,0,16,16,1.0,0,0,0,1,0
217,1,sympy:11111111100,0,1,1.0,-0.0,1.0,1,1,0.0,456,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
217,2,sympy:11111111100,0,2,1.0,-0.0,1.0,1,2,0.0,856,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
217,3,sympy:11111111100,0,3,1.0,-0.0,1.0,1,3,0.0,1264,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
217,4,sympy:11111111100,0,4,1.0,-0.0,1.0,1,4,0.0,1714,0.0,0.0,0.0,0,0,4,4,1.0,0,0,0,1,0
217,5,sympy:11111111100,0,5,1.0,-0.0,1.0,1,5,0.0,2157,0.0,0.0,0.0,0,0,5,5,1.0,0,0,0,1,0
217,6,sympy:11111111100,0,6,1.0,-0.0,1.0,1,6,0.0,2625,0.0,0.0,0.0,0,0,6,6,1.0,0,0,0,1,0
217,7,sympy:11111111100,0,7,1.0,-0.0,1.0,1,7,0.0,3067,0.0,0.0,0.0,0,0,7,7,1.0,0,0,0,1,0
217,8,sympy:11111111100,0,8,1.0,-0.0,1.0,1,8,0.0,3512,0.0,0.0,0.0,0,0,8,8,1.0,0,0,0,1,0
217,9,sympy:11111111100,0,9,1.0,-0.0,1.0,1,9,0.0,3938,0.0,0.0,0.0,0,0,9,9,1.0,0,0,0,1,0
217,10,sympy:11111111100,0,10,1.0,-0.0,1.0,1,10,0.0,4430,0.0,0.0,0.0,0,0,10,10,1.0,0,0,0,1,0
217,11,sympy:11111111100,0,11,1.0,-0.0,1.0,1,11,0.0,4822,0.0,0.0,0.0,0,0,11,11,1.0,0,0,0,1,0
217,12,sympy:11111111100,0,12,1.0,-0.0,1.0,1,12,0.0,5284,0.0,0.0,0.0,0,0,12,12,1.0,0,0,0,1,0
217,13,sympy:11111111100,0,13,1.0,-0.0,1.0,1,13,0.0,5818,0.0,0.0,0.0,0,0,13,13,1.0,0,0,0,1,0
217,14,sympy:11111111100,0,14,1.0,-0.0,1.0,1,14,0.0,6283,0.0,0.0,0.0,0,0,14,14,1.0,0,0,0,1,0
217,15,sympy:11111111100,0,15,1.0,-0.0,1.0,1,15,0.0,6696,0.0,0.0,0.0,0,0,15,15,1.0,0,0,0,1,0
217,16,sympy:11111111100,0,16,1.0,-0.0,1.0,1,16,0.0,7114,0.0,0.0,0.0,0,0,16,16,1.0,0,0,0,1,0
218,1,"sympy:Interval.open(-1, 6)",1,1,1.0,-0.0,1.0,1,1,0.0,336,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
218,2,"sympy:Interval.open(-1, 6)",1,2,1.0,-0.0,1.0,1,2,0.0,661,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
218,3,"sympy:Interval.open(-1, 6)",1,2,1.0,-0.0,1.0,1,3,0.3333333333333333,1063,0.0,0.0,0.0,0,0,3,2,1.0,0,0,0,1,0
218,4,"sympy:Interval.open(-1, 6)",1,3,1.0,-0.0,1.0,1,4,0.25,1365,0.0,0.0,0.0,0,0,4,3,1.0,0,0,0,1,0
218,5,"sympy:Interval.open(-1, 6)",1,4,1.0,-0.0,1.0,1,5,0.2,1688,0.0,0.0,0.0,0,0,5,4,1.0,0,0,0,1,0
218,6,"sympy:Interval.open(-1, 6)",1,5,1.0,-0.0,1.0,1,6,0.16666666666666666,1986,0.0,0.0,0.0,0,0,6,5,1.0,0,0,0,1,0
218,7,"sympy:Interval.open(-1, 6)",1,6,1.0,-0.0,1.0,1,7,0.14285714285714285,2284,0.0,0.0,0.0,0,0,7,6,1.0,0,0,0,1,0
218,8,"sympy:Interval.open(-1, 6)",1,7,1.0,-0.0,1.0,1,8,0.125,2520,0.0,0.0,0.0,0,0,8,7,1.0,0,0,0,1,0
218,9,"sympy:Interval.open(-1, 6)",1,8,1.0,-0.0,1.0,1,9,0.1111111111111111,2856,0.0,0.0,0.0,0,0,9,8,1.0,0,0,0,1,0
218,10,"sympy:Interval.open(-1, 6)",1,9,1.0,-0.0,1.0,1,10,0.1,3127,0.0,0.0,0.0,0,0,10,9,1.0,0,0,0,1,0
218,11,"sympy:Interval.open(-1, 6)",1,10,1.0,-0.0,1.0,1,11,0.09090909090909091,3463,0.0,0.0,0.0,0,0,11,10,1.0,0,0,0,1,0
218,12,"sympy:Interval.open(-1, 6)",1,11,1.0,-0.0,1.0,1,12,0.08333333333333333,3747,0.0,0.0,0.0,0,0,12,11,1.0,0,0,0,1,0
218,13,"sympy:Interval.open(-1, 6)",1,12,1.0,-0.0,1.0,1,13,0.07692307692307693,4048,0.0,0.0,0.0,0,0,13,12,1.0,0,0,0,1,0
218,14,"sympy:Interval.open(-1, 6)",1,13,1.0,-0.0,1.0,1,14,0.07142857142857142,4342,0.0,0.0,0.0,0,0,14,13,1.0,0,0,0,1,0
218,15,"sympy:Interval.open(-1, 6)",1,14,1.0,-0.0,1.0,1,15,0.06666666666666667,4686,0.0,0.0,0.0,0,0,15,14,1.0,0,0,0,1,0
218,16,"sympy:Interval.open(-1, 6)",1,15,1.0,-0.0,1.0,1,16,0.0625,4957,0.0,0.0,0.0,0,0,16,15,1.0,0,0,0,1,0
219,1,sympy:1/2,1,1,1.0,-0.0,1.0,1,1,0.0,664,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
219,2,sympy:1/2,1,2,0.5,0.6931471805599453,0.0,2,2,0.0,1349,-0.5,0.6931471805599453,-1.0,0,0,2,0,0.5,0,0,0,1,0
219,3,sympy:1/2,1,3,0.3333333333333333,1.0986122886681096,0.0,3,3,0.0,2017,-0.16666666666666669,0.4054651081081643,0.0,0,0,3,0,0.3333333333333333,0,0,0,1,0
219,4,sympy:1/2,1,4,0.25,1.3862943611198906,0.0,4,4,0.0,2796,-0.08333333333333331,0.287682072451781,0.0,0,0,4,0,0.0,0,0,0,1,0
219,5,sympy:1/2,1,5,0.2,1.6094379124341005,0.0,5,5,0.0,3268,-0.04999999999999999,0.22314355131420993,0.0,0,0,5,0,0.0,0,0,0,1,0
219,6,sympy:1/2,1,6,0.16666666666666666,1.791759469228055,0.0,6,6,0.0,4002,-0.033333333333333354,0.18232155679395445,0.0,0,0,6,0,0.0,0,0,0,1,0
219,7,sympy:1/2,1,7,0.14285714285714285,1.9459101490553132,0.0,7,7,0.0,4666,-0.023809523809523808,0.15415067982725827,0.0,0,0,7,0,0.0,0,0,0,1,0
219,8,sympy:1/2,1,8,0.25,1.9061547465398494,0.125,7,8,0.0,5077,0.10714285714285715,-0.039755402515463834,0.125,0,0,8,1,0.3333333333333333,0,0,0,1,0
219,9,sympy:1/2,1,9,0.2222222222222222,2.0431918705451206,0.1111111111111111,8,9,0.0,5635,-0.02777777777777779,0.13703712400527124,-0.013888888888888895,0,0,9,1,0.3333333333333333,0,0,0,1,0
219,10,sympy:1/2,1,10,0.2,2.1639556568820564,0.1,9,10,0.0,6418,-0.0222222222222222,0.12076378633693574,-0.0111111111111111,0,0,10,1,0.3333333333333333,0,0,0,1,0
219,11,sympy:1/2,1,11,0.18181818181818182,2.2718685126965625,0.09090909090909091,10,11,0.0,6795,-0.018181818181818188,0.10791285581450616,-0.009090909090909094,0,0,11,1,0.0,0,0,0,1,0
219,12,sympy:1/2,1,12,0.16666666666666666,2.3693821196946763,0.08333333333333333,11,12,0.0,7137,-0.015151515151515166,0.09751360699811373,-0.007575757575757583,0,0,12,1,0.0,0,0,0,1,0
219,13,sympy:1/2,1,13,0.15384615384615385,2.3516733019046305,0.0,11,13,0.0,7852,-0.012820512820512803,-0.01770881779004574,-0.08333333333333333,0,0,13,0,0.0,0,0,0,1,0
219,14,sympy:1/2,1,14,0.14285714285714285,2.341994252232425,0.0,11,14,0.0,8543,-0.010989010989011005,-0.009679049672205675,0.0,0,0,14,0,0.0,0,0,0,1,0
219,15,sympy:1/2,1,15,0.13333333333333333,2.3383717048035724,0.0,11,15,0.0,8893,-0.009523809523809518,-0.003622547428852485,0.0,0,0,15,0,0.0,0,0,0,1,0
219,16,sympy:1/2,1,16,0.125,2.4260151319598084,0.0,12,16,0.0,9562,-0.008333333333333331,0.08764342715623608,0.0,0,0,16,0,0.0,0,0,0,1,0
220,1,sympy:2/27,0,1,1.0,-0.0,1.0,1,1,0.0,380,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
220,2,sympy:2/27,0,2,1.0,-0.0,1.0,1,2,0.0,657,0.0,0.0,0.0,0,0,2,2,1.0,0,0,0,1,0
220,3,sympy:2/27,0,3,1.0,-0.0,1.0,1,3,0.0,1051,0.0,0.0,0.0,0,0,3,3,1.0,0,0,0,1,0
220,4,sympy:2/27,0,4,0.75,0.5623351446188083,0.5,2,4,0.0,1388,-0.25,0.5623351446188083,-0.5,0,0,4,2,0.6666666666666666,0,0,0,1,0
220,5,sympy:2/27,0,5,0.8,0.5004024235381879,0.6,2,5,0.0,1771,0.050000000000000044,-0.06193272108062042,0.09999999999999998,0,0,5,3,0.6666666666666666,0,0,0,1,0
220,6,sympy:2/27,0,6,0.8333333333333334,0.45056120886630463,0.6666666666666666,2,6,0.0,2101,0.033333333333333326,-0.04984121467188324,0.06666666666666665,0,0,6,4,0.6666666666666666,0,0,0,1,0
220,7,sympy:2/27,0,7,0.8571428571428571,0.410116318288409,0.7142857142857143,2,7,0.0,2525,0.023809523809523725,-0.04044489057789563,0.04761904761904767,0,0,7,5,1.0,0,0,0,1,0
220,8,sympy:2/27,0,8,0.875,0.37677016125643675,0.75,2,8,0.0,2870,0.017857142857142905,-0.033346157031972246,0.0357142857142857,0,0,8,6,1.0,0,0,0,1,0
220,9,sympy:2/27,0,9,0.8888888888888888,0.34883209584303193,0.7777777777777778,2,9,0.0,3172,0.01388888888888884,-0.027938065413404822,0.02777777777777779,0,0,9,7,1.0,0,0,0,1,0
220,10,sympy:2/27,0,10,0.8,0.5004024235381879,0.6,2,10,0.0,3497,-0.0888888888888888,0.15157032769515594,-0.1777777777777778,0,0,10,6,0.6666666666666666,0,0,0,1,0
220,11,sympy:2/27,0,11,0.7272727272727273,0.5859526183035508,0.45454545454545453,2,11,0.0,3786,-0.07272727272727275,0.08555019476536296,-0.14545454545454545,0,0,11,5,0.3333333333333333,0,0,0,1,0
220,12,sympy:2/27,0,12,0.75,0.5623351446188083,0.5,2,12,0.0,4810,0.022727272727272707,-0.02361747368474254,0.04545454545454547,0,0,12,6,0.3333333333333333,0,0,0,1,0
220,13,sympy:2/27,0,13,0.7692307692307693,0.5402041423888608,0.5384615384615384,2,13,0.0,5081,0.019230769230769273,-0.02213100222994746,0.038461538461538436,0,0,13,7,0.6666666666666666,0,0,0,1,0
220,14,sympy:2/27,0,14,0.7142857142857143,0.5982695885852573,0.42857142857142855,2,14,0.0,6105,-0.05494505494505497,0.05806544619639642,-0.10989010989010989,0,0,14,6,0.6666666666666666,0,0,0,1,0
220,15,sympy:2/27,0,15,0.7333333333333333,0.5799151714181009,0.4666666666666667,2,15,0.0,6418,0.01904761904761898,-0.018354417167156356,0.038095238095238126,0,0,15,7,0.6666666666666666,0,0,0,1,0
220,16,sympy:2/27,0,16,0.6875,0.7774621319109288,0.4375,3,16,0.0,6869,-0.04583333333333328,0.19754696049282794,-0.029166666666666674,0,0,16,7,0.3333333333333333,0,0,0,1,0
221,1,sympy:900,1,1,1.0,-0.0,1.0,1,1,0.0,411,0.0,0.0,0.0,0,0,1,1,1.0,0,0,0,1,0
